query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
ERR10439742.1026783	4480	3095	4371	-	OX578059.1	142895829	33314	34590	54	1276	0	tp:A:P	cm:i:4	s1:i:54	s2:i:54	dv:f:0.0267
ERR10439742.1026791	17937	1406	1779	+	OX578063.1	29784559	3390	3738	45	373	0	tp:A:P	cm:i:3	s1:i:40	s2:i:40	dv:f:0.1092
ERR10439742.1027219	11314	9	11307	+	OX578063.1	29784559	43339	54646	9438	11307	0	tp:A:P	cm:i:1690	s1:i:9436	s2:i:9413	dv:f:0.0003
ERR10439742.1027525	11172	766	8193	-	OX578059.1	142895829	89662	97299	113	7640	0	tp:A:P	cm:i:11	s1:i:83	s2:i:82	dv:f:0.0995
ERR10439742.1027525	11172	9288	10071	+	OX578059.1	142895829	142822061	142822843	48	783	0	tp:A:P	cm:i:6	s1:i:48	s2:i:48	dv:f:0.0452
ERR10439742.1027737	14507	26	14312	-	OX578059.1	142895829	86351	99581	842	14286	8	tp:A:P	cm:i:73	s1:i:711	s2:i:235	dv:f:0.0201
ERR10439742.1027838	14459	11	12997	-	OX578060.1	91870870	56328	70289	7816	14072	43	tp:A:P	cm:i:1176	s1:i:7656	s2:i:5968	dv:f:0.0188
ERR10439742.1027927	13180	4	13177	+	OX578063.1	29784559	55065	68238	10986	13174	60	tp:A:P	cm:i:1961	s1:i:10986	s2:i:7732	dv:f:0.0001
ERR10439742.1028122	8617	77	8033	-	OX578059.1	142895829	80152	88101	563	7958	8	tp:A:P	cm:i:51	s1:i:561	s2:i:275	dv:f:0.0372
ERR10439742.1028340	4432	27	4426	-	OX578059.1	142895829	142883948	142888347	2905	4399	0	tp:A:P	cm:i:513	s1:i:2905	s2:i:2905	dv:f:0.0003
ERR10439742.1028350	14782	13653	14434	-	OX578063.1	29784559	31552	32336	76	784	0	tp:A:P	cm:i:8	s1:i:75	s2:i:67	dv:f:0.0954
ERR10439742.1028437	12330	0	12326	-	OX578063.1	29784559	29721354	29733680	12309	12326	60	tp:A:P	cm:i:2282	s1:i:12309	s2:i:0	dv:f:0.0000
ERR10439742.1028493	10472	13	10467	-	OX578062.1	39551669	39466276	39476210	8851	10455	0	tp:A:P	cm:i:1453	s1:i:8782	s2:i:8682	dv:f:0.0076
ERR10439742.1028669	11951	1909	11927	+	OX578059.1	142895829	59473	69494	487	10021	1	tp:A:P	cm:i:39	s1:i:486	s2:i:418	dv:f:0.0202
ERR10439742.1029087	11017	29	10593	-	OX578059.1	142895829	22338	33113	506	10775	2	tp:A:P	cm:i:40	s1:i:477	s2:i:383	dv:f:0.0298
ERR10439742.1029140	14071	0	13936	-	OX578061.1	39856278	83690	97625	10673	13941	60	tp:A:P	cm:i:1871	s1:i:10671	s2:i:3908	dv:f:0.0002
ERR10439742.1029358	7783	1735	7778	-	OX578062.1	39551669	39508086	39513998	444	6052	9	tp:A:P	cm:i:45	s1:i:420	s2:i:168	dv:f:0.0499
ERR10439742.1029358	7783	19	3128	+	OX578063.1	29784559	23492	26822	120	3332	0	tp:A:P	cm:i:10	s1:i:89	s2:i:61	dv:f:0.0819
ERR10439742.1029404	9569	0	9564	-	OX578059.1	142895829	142880226	142889791	7781	9565	0	tp:A:P	cm:i:1377	s1:i:7781	s2:i:7776	dv:f:0.0002
ERR10439742.1029656	10682	1847	7985	+	OX578060.1	91870870	38070	44211	75	6148	0	tp:A:P	cm:i:5	s1:i:70	s2:i:65	dv:f:0.1826
ERR10439742.1029856	17812	12606	15338	+	OX578061.1	39856278	39829867	39832595	2099	2738	0	tp:A:P	cm:i:296	s1:i:2096	s2:i:2095	dv:f:0.0033
ERR10439742.1030008	12947	3078	3577	-	OX578062.1	39551669	54364	54866	451	502	16	tp:A:P	cm:i:73	s1:i:451	s2:i:409	dv:f:0.0124
ERR10439742.1030074	10140	1499	5823	-	OX578061.1	39856278	14757	19061	779	4536	7	tp:A:P	cm:i:119	s1:i:716	s2:i:671	dv:f:0.0231
ERR10439742.1030240	11272	5547	11193	+	OX578061.1	39856278	13467	19090	921	5648	1	tp:A:P	cm:i:139	s1:i:916	s2:i:888	dv:f:0.0171
ERR10439742.1030309	15348	0	15348	+	OX578063.1	29784559	74184	89485	14044	15377	60	tp:A:P	cm:i:2493	s1:i:14025	s2:i:534	dv:f:0.0007
ERR10439742.1030566	14222	167	13706	+	OX578062.1	39551669	9355	22903	716	13553	9	tp:A:P	cm:i:80	s1:i:713	s2:i:182	dv:f:0.0245
ERR10439742.1030925	14183	6	14176	+	OX578063.1	29784559	29693908	29708082	13988	14176	60	tp:A:P	cm:i:2571	s1:i:13988	s2:i:65	dv:f:0.0002
ERR10439742.1030926	6852	9	6765	+	OX578061.1	39856278	54050	60802	5463	6758	3	tp:A:P	cm:i:971	s1:i:5462	s2:i:5380	dv:f:0.0005
ERR10439742.1031336	19036	8428	12129	+	OX578060.1	91870870	91857604	91861298	2014	3703	53	tp:A:P	cm:i:284	s1:i:2012	s2:i:1221	dv:f:0.0021
ERR10439742.1031336	19036	393	11796	+	OX578060.1	91870870	91835435	91847050	1711	13134	60	tp:A:P	cm:i:227	s1:i:1292	s2:i:477	dv:f:0.0535
ERR10439742.1031336	19036	61	523	+	OX578061.1	39856278	39823173	39823634	71	462	19	tp:A:P	cm:i:6	s1:i:71	s2:i:45	dv:f:0.0396
ERR10439742.1031477	5400	7	5392	-	OX578062.1	39551669	39468632	39473943	5071	5386	0	tp:A:P	cm:i:894	s1:i:5059	s2:i:5046	dv:f:0.0012
ERR10439742.1031570	9407	1933	2887	+	OX578059.1	142895829	142821984	142822938	96	954	0	tp:A:P	cm:i:11	s1:i:96	s2:i:96	dv:f:0.0247
ERR10439742.1031570	9407	5731	6684	+	OX578059.1	142895829	142821984	142822938	96	954	0	tp:A:P	cm:i:11	s1:i:96	s2:i:96	dv:f:0.0247
ERR10439742.1031570	9407	4713	8089	-	OX578059.1	142895829	87552	90929	92	3377	0	tp:A:P	cm:i:7	s1:i:92	s2:i:80	dv:f:0.1051
ERR10439742.1031741	18647	1	1072	+	OX578061.1	39856278	39831524	39832595	871	1071	0	tp:A:P	cm:i:128	s1:i:871	s2:i:871	dv:f:0.0015
ERR10439742.1031794	11611	295	11604	-	OX578059.1	142895829	142870661	142881972	9335	11312	0	tp:A:P	cm:i:1671	s1:i:9335	s2:i:9307	dv:f:0.0003
ERR10439742.1031887	11257	3879	4021	+	OX578060.1	91870870	91771408	91771550	142	142	17	tp:A:P	cm:i:24	s1:i:142	s2:i:129	dv:f:0.0053
ERR10439742.1031959	15403	5	15262	+	OX578061.1	39856278	39814160	39832129	2645	19136	0	tp:A:P	cm:i:369	s1:i:1985	s2:i:1983	dv:f:0.0469
ERR10439742.1032004	7720	8	7713	-	OX578061.1	39856278	39751920	39759623	6833	7706	2	tp:A:P	cm:i:1205	s1:i:6833	s2:i:6782	dv:f:0.0005
ERR10439742.1032227	10437	5558	9883	-	OX578063.1	29784559	860	4589	836	4510	27	tp:A:P	cm:i:96	s1:i:694	s2:i:522	dv:f:0.0310
ERR10439742.1032469	9750	201	9293	-	OX578059.1	142895829	4828	14338	250	9514	0	tp:A:P	cm:i:17	s1:i:195	s2:i:186	dv:f:0.0628
ERR10439742.1032475	4520	6	4515	-	OX578061.1	39856278	48691	53210	3070	4521	2	tp:A:P	cm:i:520	s1:i:3069	s2:i:3026	dv:f:0.0020
ERR10439742.1032907	12961	9	12939	-	OX578061.1	39856278	39754930	39767861	11594	12931	0	tp:A:P	cm:i:2072	s1:i:11594	s2:i:11565	dv:f:0.0003
ERR10439742.1033139	11965	11	11245	-	OX578060.1	91870870	91772444	91780194	6753	11437	16	tp:A:P	cm:i:1086	s1:i:6271	s2:i:5812	dv:f:0.0159
ERR10439742.1033363	25533	2267	12813	+	OX578059.1	142895829	83542	94305	582	10763	3	tp:A:P	cm:i:50	s1:i:553	s2:i:453	dv:f:0.0203
ERR10439742.1033363	25533	2886	25045	+	OX578059.1	142895829	26768	48938	540	22381	8	tp:A:P	cm:i:36	s1:i:482	s2:i:351	dv:f:0.0766
ERR10439742.1033363	25533	143	6275	+	OX578059.1	142895829	67913	73414	205	6133	12	tp:A:P	cm:i:14	s1:i:121	s2:i:60	dv:f:0.0593
ERR10439742.1033405	12294	1303	12070	+	OX578059.1	142895829	13071	23619	275	10771	0	tp:A:P	cm:i:19	s1:i:242	s2:i:204	dv:f:0.1271
ERR10439742.1033405	12294	234	2567	+	OX578059.1	142895829	41960	44296	100	2337	0	tp:A:P	cm:i:7	s1:i:99	s2:i:84	dv:f:0.0944
ERR10439742.1033425	11661	9	11659	+	OX578062.1	39551669	76748	88389	11021	11690	60	tp:A:P	cm:i:1939	s1:i:11008	s2:i:0	dv:f:0.0025
ERR10439742.1033440	6059	51	5473	+	OX578059.1	142895829	59763	65185	402	5422	4	tp:A:P	cm:i:33	s1:i:402	s2:i:295	dv:f:0.0076
ERR10439742.1033552	9120	3925	4426	+	OX578062.1	39551669	54364	54866	452	502	18	tp:A:P	cm:i:74	s1:i:452	s2:i:416	dv:f:0.0107
ERR10439742.1033607	15233	29	15204	+	OX578059.1	142895829	19427	33338	883	15178	3	tp:A:P	cm:i:77	s1:i:722	s2:i:508	dv:f:0.0103
ERR10439742.1033885	13182	169	12935	+	OX578059.1	142895829	74665	87431	879	12766	8	tp:A:P	cm:i:77	s1:i:879	s2:i:434	dv:f:0.0042
ERR10439742.1033909	11153	1449	9361	+	OX578061.1	39856278	39844939	39852887	6541	8066	1	tp:A:P	cm:i:1081	s1:i:6500	s2:i:6448	dv:f:0.0014
ERR10439742.1033909	11153	62	3418	-	OX578061.1	39856278	39825868	39827673	961	3358	45	tp:A:P	cm:i:123	s1:i:769	s2:i:547	dv:f:0.0663
ERR10439742.1033909	11153	8176	10949	-	OX578060.1	91870870	84477	87934	361	3473	11	tp:A:P	cm:i:38	s1:i:258	s2:i:235	dv:f:0.0828
ERR10439742.1034017	14049	5	13216	+	OX578061.1	39856278	39796779	39809995	11649	13218	2	tp:A:P	cm:i:2122	s1:i:11646	s2:i:11541	dv:f:0.0007
ERR10439742.1034071	8741	4850	8240	-	OX578059.1	142895829	87538	90929	86	3391	0	tp:A:P	cm:i:8	s1:i:86	s2:i:75	dv:f:0.1017
ERR10439742.1034071	8741	1499	3218	+	OX578063.1	29784559	29781128	29782848	83	1720	0	tp:A:P	cm:i:8	s1:i:83	s2:i:83	dv:f:0.0823
ERR10439742.1034582	9132	83	8538	+	OX578059.1	142895829	46602	55057	345	8455	0	tp:A:P	cm:i:27	s1:i:345	s2:i:328	dv:f:0.0320
ERR10439742.1034903	13760	1254	13757	+	OX578061.1	39856278	39815606	39827470	3499	13053	50	tp:A:P	cm:i:478	s1:i:3261	s2:i:1219	dv:f:0.0094
ERR10439742.1034903	13760	8	2735	+	OX578061.1	39856278	39820499	39823656	245	3163	0	tp:A:P	cm:i:31	s1:i:184	s2:i:181	dv:f:0.0572
ERR10439742.1035460	9635	116	9634	-	OX578063.1	29784559	29769953	29779471	2295	9518	29	tp:A:P	cm:i:317	s1:i:2295	s2:i:1273	dv:f:0.0004
ERR10439742.1035546	7397	1439	6877	+	OX578061.1	39856278	1116	5916	484	5462	11	tp:A:P	cm:i:54	s1:i:379	s2:i:207	dv:f:0.0593
ERR10439742.1035546	7397	186	4206	+	OX578063.1	29784559	125	4588	335	4600	8	tp:A:P	cm:i:36	s1:i:225	s2:i:144	dv:f:0.0852
ERR10439742.1035711	12916	11125	12790	+	OX578059.1	142895829	13057	14721	60	1665	0	tp:A:P	cm:i:4	s1:i:60	s2:i:57	dv:f:0.0920
ERR10439742.1035987	12818	308	1589	+	OX578059.1	142895829	41116	42397	105	1281	0	tp:A:P	cm:i:7	s1:i:105	s2:i:105	dv:f:0.0166
ERR10439742.1035987	12818	10015	11295	+	OX578059.1	142895829	38162	39443	100	1281	0	tp:A:P	cm:i:7	s1:i:100	s2:i:100	dv:f:0.0495
ERR10439742.1035987	12818	10437	12349	+	OX578059.1	142895829	42382	44296	100	1914	3	tp:A:P	cm:i:7	s1:i:100	s2:i:60	dv:f:0.0610
ERR10439742.1036362	6927	22	6795	-	OX578063.1	29784559	29777762	29784326	627	6775	0	tp:A:P	cm:i:58	s1:i:598	s2:i:576	dv:f:0.0115
ERR10439742.1036716	11832	0	11828	+	OX578062.1	39551669	82275	94063	11258	11840	60	tp:A:P	cm:i:2038	s1:i:11252	s2:i:0	dv:f:0.0028
ERR10439742.1036908	12261	2892	12249	+	OX578059.1	142895829	22702	32269	312	9567	0	tp:A:P	cm:i:23	s1:i:283	s2:i:280	dv:f:0.0438
ERR10439742.1036908	12261	418	7396	+	OX578059.1	142895829	87116	94094	205	7189	0	tp:A:P	cm:i:14	s1:i:147	s2:i:132	dv:f:0.0556
ERR10439742.1036995	15202	7	15195	+	OX578062.1	39551669	39476874	39492059	13053	15189	3	tp:A:P	cm:i:2328	s1:i:13052	s2:i:12908	dv:f:0.0002
ERR10439742.1037057	11832	294	1988	+	OX578060.1	91870870	16766	18462	60	1696	0	tp:A:P	cm:i:4	s1:i:60	s2:i:59	dv:f:0.0883
ERR10439742.1037268	9214	3595	7630	+	OX578063.1	29784559	29779239	29783271	209	4038	0	tp:A:P	cm:i:20	s1:i:207	s2:i:206	dv:f:0.0860
ERR10439742.1037268	9214	361	1094	+	OX578059.1	142895829	142821984	142822929	105	945	0	tp:A:P	cm:i:15	s1:i:76	s2:i:76	dv:f:0.0408
ERR10439742.1037268	9214	1273	1927	+	OX578063.1	29784559	29774386	29775040	63	654	0	tp:A:P	cm:i:6	s1:i:63	s2:i:63	dv:f:0.0549
ERR10439742.1037268	9214	1371	3154	-	OX578059.1	142895829	89226	91008	51	1783	0	tp:A:P	cm:i:4	s1:i:51	s2:i:44	dv:f:0.1150
ERR10439742.1037268	9214	8878	9109	+	OX578063.1	29784559	29773542	29773774	42	232	0	tp:A:P	cm:i:4	s1:i:42	s2:i:42	dv:f:0.0452
ERR10439742.1037848	6605	83	5535	+	OX578061.1	39856278	39824354	39829778	2739	5453	57	tp:A:P	cm:i:389	s1:i:2734	s2:i:1418	dv:f:0.0019
ERR10439742.1037848	6605	5608	6494	+	OX578061.1	39856278	39837160	39838025	232	886	18	tp:A:P	cm:i:29	s1:i:217	s2:i:167	dv:f:0.0125
ERR10439742.1037848	6605	5509	5730	+	OX578061.1	39856278	39852606	39852887	90	281	26	tp:A:P	cm:i:11	s1:i:80	s2:i:0	dv:f:0.0111
ERR10439742.1038041	6113	2	6106	+	OX578061.1	39856278	39776879	39782983	5922	6104	1	tp:A:P	cm:i:1074	s1:i:5922	s2:i:5890	dv:f:0.0001
ERR10439742.1038394	18778	1	18777	+	OX578060.1	91870870	91778646	91801251	15088	25616	51	tp:A:P	cm:i:2709	s1:i:13888	s2:i:11545	dv:f:0.0071
ERR10439742.1039488	12921	127	12853	-	OX578060.1	91870870	91826094	91838826	3854	12734	39	tp:A:P	cm:i:566	s1:i:3853	s2:i:2335	dv:f:0.0009
ERR10439742.1039512	5110	0	4378	-	OX578062.1	39551669	39501484	39505862	3746	4378	60	tp:A:P	cm:i:658	s1:i:3746	s2:i:1930	dv:f:0.0001
ERR10439742.1039629	15317	370	1867	+	OX578063.1	29784559	29775652	29777150	99	1498	1	tp:A:P	cm:i:10	s1:i:99	s2:i:83	dv:f:0.0641
ERR10439742.1039629	15317	10460	12585	-	OX578059.1	142895829	74454	76579	98	2125	1	tp:A:P	cm:i:11	s1:i:98	s2:i:85	dv:f:0.0825
ERR10439742.1039629	15317	12570	12643	-	OX578059.1	142895829	76506	76579	48	73	0	tp:A:P	cm:i:6	s1:i:48	s2:i:0	dv:f:0.0190
ERR10439742.1039629	15317	12570	12807	-	OX578059.1	142895829	53554	53791	45	237	0	tp:A:P	cm:i:3	s1:i:45	s2:i:0	dv:f:0.0706
ERR10439742.1039875	8703	1596	8699	+	OX578062.1	39551669	39452069	39459175	5298	7117	60	tp:A:P	cm:i:868	s1:i:5296	s2:i:3427	dv:f:0.0040
ERR10439742.1040023	4863	3	4860	-	OX578060.1	91870870	91781717	91786573	4443	4857	2	tp:A:P	cm:i:781	s1:i:4443	s2:i:4405	dv:f:0.0007
ERR10439742.1040063	7439	7	7436	+	OX578062.1	39551669	58956	66468	7251	7517	60	tp:A:P	cm:i:1316	s1:i:7234	s2:i:64	dv:f:0.0007
ERR10439742.1040237	4963	6	4953	+	OX578059.1	142895829	142836840	142840132	2117	4950	0	tp:A:P	cm:i:351	s1:i:1913	s2:i:1913	dv:f:0.0380
ERR10439742.1040462	8767	3	8759	-	OX578062.1	39551669	82730	91490	8640	8760	60	tp:A:P	cm:i:1636	s1:i:8639	s2:i:0	dv:f:0.0001
ERR10439742.1040463	8491	814	4220	-	OX578059.1	142895829	142819663	142822858	173	3406	1	tp:A:P	cm:i:17	s1:i:144	s2:i:129	dv:f:0.0227
ERR10439742.1040544	5150	8	5137	-	OX578062.1	39551669	39467856	39472988	4617	5145	0	tp:A:P	cm:i:778	s1:i:4617	s2:i:4605	dv:f:0.0038
ERR10439742.1040565	10957	6	10395	+	OX578062.1	39551669	39539971	39550362	2616	10394	3	tp:A:P	cm:i:331	s1:i:2616	s2:i:2501	dv:f:0.0041
ERR10439742.1040658	18403	2871	17647	+	OX578059.1	142895829	8626	23408	828	14993	6	tp:A:P	cm:i:67	s1:i:770	s2:i:505	dv:f:0.0180
ERR10439742.1040658	18403	2117	3564	+	OX578059.1	142895829	9139	10585	108	1447	0	tp:A:P	cm:i:10	s1:i:108	s2:i:85	dv:f:0.0121
ERR10439742.1040658	18403	129	777	+	OX578059.1	142895829	37740	38388	45	648	0	tp:A:P	cm:i:3	s1:i:45	s2:i:45	dv:f:0.0335
ERR10439742.1040658	18403	762	1381	+	OX578059.1	142895829	95767	96387	43	620	0	tp:A:P	cm:i:4	s1:i:43	s2:i:0	dv:f:0.0267
ERR10439742.1040692	9828	212	9695	+	OX578063.1	29784559	29775025	29784537	834	9515	0	tp:A:P	cm:i:79	s1:i:827	s2:i:821	dv:f:0.0498
ERR10439742.1040781	16738	28	16733	-	OX578063.1	29784559	29697196	29713872	15848	16804	60	tp:A:P	cm:i:2772	s1:i:15806	s2:i:119	dv:f:0.0021
ERR10439742.1041006	12732	11354	12597	+	OX578059.1	142895829	142821599	142822843	40	1244	0	tp:A:P	cm:i:3	s1:i:40	s2:i:0	dv:f:0.0830
ERR10439742.1041269	10188	90	10187	+	OX578061.1	39856278	39785220	39795317	9479	10097	60	tp:A:P	cm:i:1715	s1:i:9479	s2:i:3973	dv:f:0.0002
ERR10439742.1041465	27267	28	27232	+	OX578060.1	91870870	91811600	91838826	16894	27241	22	tp:A:P	cm:i:2937	s1:i:16889	s2:i:15241	dv:f:0.0014
ERR10439742.1041472	7987	414	7093	+	OX578061.1	39856278	39817903	39824369	963	7011	10	tp:A:P	cm:i:109	s1:i:841	s2:i:571	dv:f:0.0300
ERR10439742.1041472	7987	6871	7643	+	OX578060.1	91870870	91831127	91831905	82	778	0	tp:A:P	cm:i:8	s1:i:80	s2:i:69	dv:f:0.0623
ERR10439742.1041472	7987	46	854	-	OX578060.1	91870870	88472	89392	74	921	2	tp:A:P	cm:i:8	s1:i:57	s2:i:44	dv:f:0.0318
ERR10439742.1041472	7987	7617	7735	-	OX578060.1	91870870	88688	88807	41	119	0	tp:A:P	cm:i:4	s1:i:41	s2:i:41	dv:f:0.0267
ERR10439742.1041655	5951	5	5950	-	OX578063.1	29784559	94473	100418	5934	5945	60	tp:A:P	cm:i:1107	s1:i:5934	s2:i:0	dv:f:0.0001
ERR10439742.1041660	13464	0	13436	+	OX578061.1	39856278	39799298	39811890	12197	13446	3	tp:A:P	cm:i:2204	s1:i:12088	s2:i:11978	dv:f:0.0040
ERR10439742.1041995	5777	4	5776	-	OX578063.1	29784559	29756217	29761992	5685	5775	60	tp:A:P	cm:i:1047	s1:i:5684	s2:i:362	dv:f:0.0001
ERR10439742.1042138	13420	3	13414	+	OX578061.1	39856278	39758933	39767362	7821	13412	1	tp:A:P	cm:i:1408	s1:i:7218	s2:i:7194	dv:f:0.0337
ERR10439742.1042156	18365	0	18158	-	OX578060.1	91870870	91830892	91846660	2089	18814	3	tp:A:P	cm:i:262	s1:i:1614	s2:i:1491	dv:f:0.0550
ERR10439742.1042436	3932	107	3771	-	OX578062.1	39551669	39453325	39456593	843	3664	60	tp:A:P	cm:i:73	s1:i:756	s2:i:469	dv:f:0.0949
ERR10439742.1042578	5121	6	5121	-	OX578061.1	39856278	96391	101506	4482	5115	9	tp:A:P	cm:i:787	s1:i:4482	s2:i:4320	dv:f:0.0001
ERR10439742.1042851	9213	8	9206	+	OX578060.1	91870870	91784664	91798986	6579	14323	33	tp:A:P	cm:i:1165	s1:i:5958	s2:i:5190	dv:f:0.0146
ERR10439742.1044021	16835	3	16835	+	OX578062.1	39551669	83152	99999	16398	16873	60	tp:A:P	cm:i:3016	s1:i:16387	s2:i:0	dv:f:0.0007
ERR10439742.1044240	5962	3	5962	+	OX578062.1	39551669	39485203	39491202	5832	6003	1	tp:A:P	cm:i:1032	s1:i:5825	s2:i:5802	dv:f:0.0022
ERR10439742.1044487	5285	2783	3919	+	OX578060.1	91870870	91772444	91773580	1021	1136	57	tp:A:P	cm:i:170	s1:i:1021	s2:i:624	dv:f:0.0034
ERR10439742.1044504	6158	4	6153	-	OX578063.1	29784559	29691191	29697364	6109	6189	60	tp:A:P	cm:i:1131	s1:i:6096	s2:i:50	dv:f:0.0006
ERR10439742.1044989	9265	306	7433	-	OX578061.1	39856278	1391	9023	854	8516	9	tp:A:P	cm:i:96	s1:i:533	s2:i:375	dv:f:0.0541
ERR10439742.1044989	9265	6712	8003	+	OX578061.1	39856278	11684	13154	186	1492	12	tp:A:P	cm:i:18	s1:i:151	s2:i:75	dv:f:0.0242
ERR10439742.1044989	9265	7405	8466	-	OX578063.1	29784559	1635	2670	77	1071	6	tp:A:P	cm:i:9	s1:i:69	s2:i:0	dv:f:0.0830
ERR10439742.1045471	5289	0	5289	-	OX578062.1	39551669	39454773	39460062	4557	5289	58	tp:A:P	cm:i:793	s1:i:4557	s2:i:3515	dv:f:0.0001
ERR10439742.1045537	14486	7143	9864	+	OX578061.1	39856278	39829867	39832595	2133	2728	0	tp:A:P	cm:i:310	s1:i:2132	s2:i:2128	dv:f:0.0023
ERR10439742.1045565	11906	20	11834	+	OX578061.1	39856278	39809405	39821049	5077	12469	9	tp:A:P	cm:i:856	s1:i:4879	s2:i:4529	dv:f:0.0114
ERR10439742.1045704	11651	9	11642	-	OX578061.1	39856278	45983	57603	10145	11636	3	tp:A:P	cm:i:1797	s1:i:10144	s2:i:10035	dv:f:0.0010
ERR10439742.1045745	7288	23	7285	+	OX578062.1	39551669	39494410	39501670	7057	7268	2	tp:A:P	cm:i:1262	s1:i:7057	s2:i:7015	dv:f:0.0023
ERR10439742.1045859	7846	124	7845	+	OX578061.1	39856278	39843634	39851584	6074	7951	3	tp:A:P	cm:i:1008	s1:i:6042	s2:i:5963	dv:f:0.0014
ERR10439742.1046361	13380	8678	12588	-	OX578060.1	91870870	73441	77048	706	4037	25	tp:A:P	cm:i:86	s1:i:628	s2:i:510	dv:f:0.0980
ERR10439742.1046361	13380	1535	3045	-	OX578060.1	91870870	87239	88807	559	1569	0	tp:A:P	cm:i:91	s1:i:545	s2:i:541	dv:f:0.0177
ERR10439742.1046361	13380	12367	13366	-	OX578060.1	91870870	83878	84916	97	1039	11	tp:A:P	cm:i:12	s1:i:90	s2:i:78	dv:f:0.0593
ERR10439742.1046361	13380	579	2088	+	OX578061.1	39856278	39820606	39822114	73	1512	11	tp:A:P	cm:i:7	s1:i:71	s2:i:55	dv:f:0.0789
ERR10439742.1046381	10406	3446	10001	+	OX578059.1	142895829	24237	30792	165	6556	0	tp:A:P	cm:i:11	s1:i:165	s2:i:152	dv:f:0.0743
ERR10439742.1046381	10406	32	1773	+	OX578059.1	142895829	78426	80167	75	1741	0	tp:A:P	cm:i:5	s1:i:75	s2:i:75	dv:f:0.0746
ERR10439742.1046483	5082	44	4912	+	OX578059.1	142895829	31410	36278	165	4868	0	tp:A:P	cm:i:11	s1:i:165	s2:i:165	dv:f:0.0687
ERR10439742.1046492	17702	7706	17699	-	OX578061.1	39856278	39834637	39844604	2510	10137	1	tp:A:P	cm:i:436	s1:i:2457	s2:i:2406	dv:f:0.0140
ERR10439742.1046492	17702	1061	15811	+	OX578061.1	39856278	1116	15373	1084	15744	50	tp:A:P	cm:i:108	s1:i:720	s2:i:258	dv:f:0.0754
ERR10439742.1046492	17702	811	1076	+	OX578063.1	29784559	1063	1238	87	265	0	tp:A:P	cm:i:7	s1:i:71	s2:i:68	dv:f:0.0814
ERR10439742.1046492	17702	570	745	+	OX578063.1	29784559	1112	1263	47	175	0	tp:A:P	cm:i:4	s1:i:42	s2:i:0	dv:f:0.0526
ERR10439742.1046673	14781	34	9958	-	OX578059.1	142895829	142814810	142824735	1320	10136	0	tp:A:P	cm:i:186	s1:i:1262	s2:i:1222	dv:f:0.0087
ERR10439742.1046673	14781	9943	11948	-	OX578059.1	142895829	142821049	142822843	143	2005	0	tp:A:P	cm:i:15	s1:i:114	s2:i:114	dv:f:0.0222
ERR10439742.1046729	5305	7	5304	+	OX578063.1	29784559	29736343	29741642	5248	5299	60	tp:A:P	cm:i:978	s1:i:5248	s2:i:104	dv:f:0.0002
ERR10439742.1047050	5495	396	5489	+	OX578063.1	29784559	34048	39140	3036	5093	10	tp:A:P	cm:i:510	s1:i:3036	s2:i:2839	dv:f:0.0003
ERR10439742.1047117	21438	174	19899	+	OX578059.1	142895829	25203	46828	704	21626	2	tp:A:P	cm:i:52	s1:i:457	s2:i:411	dv:f:0.0380
ERR10439742.1047117	21438	18829	21165	+	OX578059.1	142895829	78886	81222	100	2336	0	tp:A:P	cm:i:7	s1:i:100	s2:i:100	dv:f:0.0536
ERR10439742.1047266	16101	66	7894	+	OX578063.1	29784559	29776285	29783271	311	7829	3	tp:A:P	cm:i:28	s1:i:202	s2:i:138	dv:f:0.0593
ERR10439742.1047266	16101	13136	14854	+	OX578063.1	29784559	29773321	29775040	119	1719	0	tp:A:P	cm:i:12	s1:i:119	s2:i:115	dv:f:0.0756
ERR10439742.1047266	16101	10194	11268	+	OX578063.1	29784559	29779872	29780948	88	1076	0	tp:A:P	cm:i:8	s1:i:87	s2:i:87	dv:f:0.0148
ERR10439742.1047266	16101	9105	9964	-	OX578059.1	142895829	52932	53791	70	859	0	tp:A:P	cm:i:5	s1:i:70	s2:i:66	dv:f:0.0706
ERR10439742.1047266	16101	12730	13606	+	OX578059.1	142895829	142822061	142822938	66	877	2	tp:A:P	cm:i:10	s1:i:66	s2:i:0	dv:f:0.0452
ERR10439742.1047266	16101	15854	15927	-	OX578059.1	142895829	76506	76579	58	73	1	tp:A:P	cm:i:7	s1:i:58	s2:i:40	dv:f:0.0166
ERR10439742.1047266	16101	12479	12552	-	OX578059.1	142895829	76506	76579	58	73	1	tp:A:P	cm:i:7	s1:i:58	s2:i:40	dv:f:0.0166
ERR10439742.1047266	16101	11028	12504	-	OX578059.1	142895829	94280	95758	56	1478	1	tp:A:P	cm:i:5	s1:i:55	s2:i:40	dv:f:0.0452
ERR10439742.1047266	16101	9949	10022	-	OX578059.1	142895829	76506	76579	48	73	0	tp:A:P	cm:i:6	s1:i:48	s2:i:0	dv:f:0.0190
ERR10439742.1047266	16101	14411	15879	-	OX578059.1	142895829	94280	95748	46	1468	0	tp:A:P	cm:i:4	s1:i:46	s2:i:44	dv:f:0.0756
