query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
SRR29535114.994840	497	32	474	+	LF10_chr6	67806300	3806	4265	218	461	59	tp:A:P	cm:i:16	s1:i:216	s2:i:156	dv:f:0.0181
SRR29535114.994963	21693	18049	18210	+	LF10_chr1	50495432	7124	7285	114	162	60	tp:A:P	cm:i:10	s1:i:120	s2:i:0	dv:f:0.0123
SRR29535114.995050	2026	365	501	-	LF10_chr1	50495432	7143	7285	89	142	60	tp:A:P	cm:i:7	s1:i:93	s2:i:0	dv:f:0.0094
SRR29535114.995145	752	180	225	-	LF10_chr5	48825035	48778791	48778836	45	45	0	tp:A:P	cm:i:3	s1:i:45	s2:i:45	dv:f:0.0177
SRR29535114.995151	24866	11428	11677	-	LF10_chr1	50495432	7137	7390	102	253	60	tp:A:P	cm:i:8	s1:i:101	s2:i:0	dv:f:0.0207
SRR29535114.995382	862	116	192	+	LF10_chr5	48825035	48780291	48780371	60	80	3	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0380
SRR29535114.995408	1594	56	234	-	LF10_chr1	50495432	50483308	50483482	131	179	60	tp:A:P	cm:i:12	s1:i:133	s2:i:89	dv:f:0.0056
SRR29535114.995532	694	506	612	+	LF10_chr1	50495432	50483307	50483415	86	109	28	tp:A:P	cm:i:7	s1:i:91	s2:i:68	dv:f:0.0170
SRR29535114.995631	2165	99	2141	-	LF10_chr8	39140677	22584	25002	646	2425	3	tp:A:P	cm:i:44	s1:i:582	s2:i:543	dv:f:0.0413
SRR29535114.995656	18707	15938	16183	-	LF10_chr1	50495432	7137	7390	77	253	25	tp:A:P	cm:i:3	s1:i:77	s2:i:0	dv:f:0.0403
SRR29535114.995856	15181	11668	11803	+	LF10_chr1	50495432	50483348	50483482	117	137	60	tp:A:P	cm:i:12	s1:i:114	s2:i:0	dv:f:0.0146
SRR29535114.995989	24310	236	24297	-	LF10_chr3	45743229	45699770	45724253	13410	24627	60	tp:A:P	cm:i:1114	s1:i:13226	s2:i:395	dv:f:0.0152
SRR29535114.996020	7738	6419	6527	+	LF10_chr1	50495432	50483307	50483415	87	109	60	tp:A:P	cm:i:8	s1:i:91	s2:i:47	dv:f:0.0114
SRR29535114.996131	4996	31	3259	+	LF10_chr8	39140677	13818	17285	1162	3472	60	tp:A:P	cm:i:82	s1:i:1131	s2:i:0	dv:f:0.0302
SRR29535114.996238	33545	20929	21102	+	LF10_chr1	50495432	50483307	50483482	171	175	60	tp:A:P	cm:i:22	s1:i:168	s2:i:79	dv:f:0.0046
SRR29535114.996315	2706	380	473	-	LF10_chr1	50495432	7121	7213	73	93	32	tp:A:P	cm:i:4	s1:i:75	s2:i:0	dv:f:0.0203
SRR29535114.996500	3619	1877	2128	-	LF10_chr1	50495432	7137	7390	128	253	60	tp:A:P	cm:i:10	s1:i:123	s2:i:0	dv:f:0.0198
SRR29535114.996516	38069	426	470	+	LF10_chr1	50495432	7169	7213	44	44	1	tp:A:P	cm:i:3	s1:i:44	s2:i:0	dv:f:0.0188
SRR29535114.996609	381	89	139	-	LF10_chr1	50495432	8199	8249	50	50	12	tp:A:P	cm:i:4	s1:i:50	s2:i:0	dv:f:0.0151
SRR29535114.997268	5381	3325	3420	-	LF10_chr1	50495432	7117	7213	95	96	60	tp:A:P	cm:i:9	s1:i:95	s2:i:0	dv:f:0.0075
SRR29535114.997487	2920	2401	2441	-	LF10_chr1	50495432	7137	7177	40	40	0	tp:A:P	cm:i:3	s1:i:40	s2:i:0	dv:f:0.0192
SRR29535114.997814	12638	4907	5065	+	LF10_chr1	50495432	50483307	50483463	126	158	5	tp:A:P	cm:i:15	s1:i:129	s2:i:125	dv:f:0.0084
SRR29535114.998234	12177	41	12067	-	LF10_chr8	39140677	32235	45098	3353	12896	2	tp:A:P	cm:i:210	s1:i:3239	s2:i:3178	dv:f:0.0471
SRR29535114.998923	397	50	376	+	LF10_chr3	45743229	21726	22051	284	326	60	tp:A:P	cm:i:27	s1:i:282	s2:i:72	dv:f:0.0107
SRR29535114.998944	12120	3510	3571	-	LF10_chr3	45743229	45742118	45742179	61	61	33	tp:A:P	cm:i:6	s1:i:61	s2:i:0	dv:f:0.0108
SRR29535114.999073	5036	324	385	+	LF10_chr3	45743229	45741994	45742054	60	61	27	tp:A:P	cm:i:5	s1:i:60	s2:i:0	dv:f:0.0127
SRR29535114.999123	4294	2747	2895	-	LF10_chr1	50495432	7137	7285	101	149	60	tp:A:P	cm:i:9	s1:i:104	s2:i:0	dv:f:0.0076
SRR29535114.999341	7115	4716	4798	-	LF10_chr1	50495432	7114	7197	82	83	60	tp:A:P	cm:i:10	s1:i:82	s2:i:0	dv:f:0.0069
SRR29535114.999629	10203	1720	1883	-	LF10_chr1	50495432	50483319	50483482	162	164	60	tp:A:P	cm:i:27	s1:i:162	s2:i:84	dv:f:0.0026
SRR29535114.999637	835	44	96	-	LF10_chr1	50495432	50483307	50483356	49	52	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0145
SRR29535114.999693	1232	38	373	+	LF10_chr5	48825035	7215	7553	149	340	60	tp:A:P	cm:i:11	s1:i:142	s2:i:0	dv:f:0.0274
SRR29535114.999817	2154	1144	1263	-	LF10_chr1	50495432	7165	7285	73	120	49	tp:A:P	cm:i:6	s1:i:76	s2:i:0	dv:f:0.0150
SRR29535114.999930	5267	1775	2039	+	LF10_chr1	50495432	7124	7390	80	266	7	tp:A:P	cm:i:5	s1:i:79	s2:i:72	dv:f:0.0380
SRR29535114.1000147	19614	4944	5091	-	LF10_chr1	50495432	7137	7285	96	148	60	tp:A:P	cm:i:8	s1:i:101	s2:i:0	dv:f:0.0151
SRR29535114.1000633	468	113	316	-	LF10_chr7	34875448	7362	7569	110	207	14	tp:A:P	cm:i:8	s1:i:117	s2:i:100	dv:f:0.0255
SRR29535114.1000655	471	108	374	-	LF10_chr7	34875448	9756	10030	193	280	8	tp:A:P	cm:i:12	s1:i:183	s2:i:172	dv:f:0.0237
SRR29535114.1000676	4629	144	191	+	LF10_chr1	50495432	50483435	50483482	47	47	9	tp:A:P	cm:i:4	s1:i:47	s2:i:0	dv:f:0.0142
SRR29535114.1000729	1602	78	1594	-	LF10_chr6	67806300	28081	29632	755	1562	54	tp:A:P	cm:i:56	s1:i:743	s2:i:586	dv:f:0.0182
SRR29535114.1000925	717	409	557	-	LF10_chr1	50495432	50483317	50483466	128	151	40	tp:A:P	cm:i:12	s1:i:129	s2:i:102	dv:f:0.0083
SRR29535114.1001439	11426	6415	6533	+	LF10_chr1	50495432	7164	7285	75	121	50	tp:A:P	cm:i:6	s1:i:78	s2:i:0	dv:f:0.0110
SRR29535114.1001452	22799	6502	6680	+	LF10_chr1	50495432	50483306	50483482	96	179	52	tp:A:P	cm:i:6	s1:i:99	s2:i:52	dv:f:0.0277
SRR29535114.1001993	865	608	683	-	LF10_chr1	50495432	7137	7213	75	76	27	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0085
SRR29535114.1002219	2061	1637	1714	+	LF10_chr1	50495432	7137	7213	67	77	27	tp:A:P	cm:i:4	s1:i:67	s2:i:0	dv:f:0.0252
SRR29535114.1002575	16214	15349	15494	-	LF10_chr1	50495432	7144	7285	91	145	60	tp:A:P	cm:i:7	s1:i:95	s2:i:0	dv:f:0.0132
SRR29535114.1002742	2674	1879	2014	-	LF10_chr1	50495432	50483348	50483482	78	135	60	tp:A:P	cm:i:8	s1:i:76	s2:i:0	dv:f:0.0150
SRR29535114.1002970	4582	4113	4252	-	LF10_chr1	50495432	50483308	50483447	71	140	38	tp:A:P	cm:i:5	s1:i:72	s2:i:0	dv:f:0.0167
SRR29535114.1003182	1872	137	1775	+	LF10_chr6	67806300	67776230	67777919	822	1701	60	tp:A:P	cm:i:75	s1:i:802	s2:i:0	dv:f:0.0152
SRR29535114.1003273	2047	364	439	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0091
SRR29535114.1003429	1895	1236	1462	-	LF10_chr1	50495432	7164	7390	115	229	52	tp:A:P	cm:i:7	s1:i:110	s2:i:66	dv:f:0.0282
SRR29535114.1003439	493	34	475	+	LF10_chr4	46604272	46557612	46558055	322	446	60	tp:A:P	cm:i:30	s1:i:314	s2:i:0	dv:f:0.0141
SRR29535114.1003452	3472	2176	2347	+	LF10_chr1	50495432	50483305	50483480	93	176	14	tp:A:P	cm:i:4	s1:i:96	s2:i:73	dv:f:0.0351
SRR29535114.1004341	10088	6953	7100	-	LF10_chr1	50495432	7137	7285	61	148	27	tp:A:P	cm:i:4	s1:i:67	s2:i:0	dv:f:0.0210
SRR29535114.1004446	14381	808	888	+	LF10_chr1	50495432	7114	7197	73	83	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0169
SRR29535114.1004530	1155	127	190	-	LF10_chr1	50495432	50483316	50483378	62	63	36	tp:A:P	cm:i:9	s1:i:62	s2:i:0	dv:f:0.0072
SRR29535114.1004530	1155	1073	1130	-	LF10_chr4	46604272	46578910	46578967	57	57	19	tp:A:P	cm:i:4	s1:i:57	s2:i:0	dv:f:0.0145
SRR29535114.1004706	1736	61	823	+	LF10_chr4	46604272	40969	41743	409	781	60	tp:A:P	cm:i:28	s1:i:397	s2:i:0	dv:f:0.0225
SRR29535114.1004813	13280	5659	5833	-	LF10_chr1	50495432	7113	7285	89	174	60	tp:A:P	cm:i:6	s1:i:98	s2:i:0	dv:f:0.0193
SRR29535114.1004842	34292	11507	11726	-	LF10_chr1	50495432	7136	7361	134	226	60	tp:A:P	cm:i:11	s1:i:130	s2:i:0	dv:f:0.0114
SRR29535114.1005177	283	30	246	-	LF10_chr5	48825035	48803581	48803802	104	224	60	tp:A:P	cm:i:5	s1:i:111	s2:i:0	dv:f:0.0057
SRR29535114.1005451	3922	3095	3239	-	LF10_chr1	50495432	7137	7285	82	148	60	tp:A:P	cm:i:7	s1:i:82	s2:i:0	dv:f:0.0137
SRR29535114.1005562	20520	10085	10184	-	LF10_chr1	50495432	50483289	50483393	89	104	60	tp:A:P	cm:i:7	s1:i:90	s2:i:0	dv:f:0.0090
SRR29535114.1005587	18905	9661	9806	+	LF10_chr1	50495432	7137	7285	67	148	35	tp:A:P	cm:i:5	s1:i:69	s2:i:0	dv:f:0.0177
SRR29535114.1005601	4059	38	4028	-	LF10_chr1	50495432	50477498	50481557	2482	4090	60	tp:A:P	cm:i:216	s1:i:2483	s2:i:0	dv:f:0.0116
SRR29535114.1005693	417	287	349	+	LF10_chr4	46604272	46578911	46578973	62	62	29	tp:A:P	cm:i:5	s1:i:62	s2:i:0	dv:f:0.0119
SRR29535114.1006063	35960	16293	16459	+	LF10_chr1	50495432	50483308	50483482	86	174	15	tp:A:P	cm:i:5	s1:i:85	s2:i:70	dv:f:0.0340
SRR29535114.1006063	35960	15360	15417	+	LF10_chr4	46604272	46578910	46578967	57	57	19	tp:A:P	cm:i:4	s1:i:57	s2:i:0	dv:f:0.0146
SRR29535114.1006066	4296	3769	3832	+	LF10_chr3	45743229	45742091	45742155	63	64	36	tp:A:P	cm:i:6	s1:i:63	s2:i:0	dv:f:0.0112
SRR29535114.1006175	692	43	154	+	LF10_chr1	50495432	50483367	50483482	75	115	5	tp:A:P	cm:i:8	s1:i:77	s2:i:74	dv:f:0.0155
SRR29535114.1006701	521	194	340	-	LF10_chr1	50495432	7137	7285	81	148	60	tp:A:P	cm:i:7	s1:i:85	s2:i:0	dv:f:0.0132
SRR29535114.1007100	1951	1535	1699	-	LF10_chr1	50495432	50483321	50483482	81	166	33	tp:A:P	cm:i:4	s1:i:78	s2:i:0	dv:f:0.0326
SRR29535114.1007128	673	71	660	-	LF10_chr1	50495432	1327	1917	304	598	42	tp:A:P	cm:i:18	s1:i:298	s2:i:242	dv:f:0.0257
SRR29535114.1007252	377	58	345	-	LF10_chr6	67806300	44255	44550	182	295	60	tp:A:P	cm:i:12	s1:i:184	s2:i:0	dv:f:0.0139
SRR29535114.1007797	584	192	498	+	LF10_chr7	34875448	34853189	34853502	97	319	49	tp:A:P	cm:i:5	s1:i:90	s2:i:0	dv:f:0.0403
SRR29535114.1007870	1514	741	797	+	LF10_chr4	46604272	46578911	46578967	56	56	18	tp:A:P	cm:i:4	s1:i:56	s2:i:0	dv:f:0.0138
SRR29535114.1007874	1699	1188	1672	+	LF10_chr8	39140677	39107108	39107593	396	489	60	tp:A:P	cm:i:40	s1:i:400	s2:i:0	dv:f:0.0049
SRR29535114.1008044	20190	13949	14104	-	LF10_chr1	50495432	50483326	50483482	142	156	59	tp:A:P	cm:i:16	s1:i:144	s2:i:94	dv:f:0.0062
SRR29535114.1008046	15045	52	237	-	LF10_chr8	39140677	22433	22796	140	365	0	tp:A:P	cm:i:7	s1:i:111	s2:i:111	dv:f:0.0330
SRR29535114.1008381	1156	560	727	-	LF10_chr1	50495432	50483317	50483482	159	167	60	tp:A:P	cm:i:19	s1:i:157	s2:i:110	dv:f:0.0037
SRR29535114.1008517	2441	1996	2144	-	LF10_chr1	50495432	50483337	50483482	61	148	6	tp:A:P	cm:i:4	s1:i:65	s2:i:56	dv:f:0.0307
SRR29535114.1008586	931	31	751	-	LF10_chr8	39140677	21335	22084	185	749	24	tp:A:P	cm:i:11	s1:i:168	s2:i:115	dv:f:0.0432
SRR29535114.1008681	7972	103	270	-	LF10_chr1	50495432	7114	7285	106	171	60	tp:A:P	cm:i:8	s1:i:109	s2:i:0	dv:f:0.0152
SRR29535114.1008914	3624	71	3540	+	LF10_chr8	39140677	39830	43350	1671	3539	0	tp:A:P	cm:i:123	s1:i:1650	s2:i:1650	dv:f:0.0226
SRR29535114.1009070	20919	6924	7093	-	LF10_chr1	50495432	50483317	50483482	138	170	60	tp:A:P	cm:i:17	s1:i:143	s2:i:80	dv:f:0.0059
SRR29535114.1009651	21799	91	21781	+	LF10_chr8	39140677	39092056	39114009	13946	22127	60	tp:A:P	cm:i:1253	s1:i:13777	s2:i:127	dv:f:0.0113
SRR29535114.1009900	4152	2823	2999	+	LF10_chr1	50495432	50483306	50483482	164	177	60	tp:A:P	cm:i:22	s1:i:165	s2:i:111	dv:f:0.0046
SRR29535114.1010067	1992	80	136	-	LF10_chr1	50495432	7120	7177	56	57	23	tp:A:P	cm:i:5	s1:i:56	s2:i:0	dv:f:0.0119
SRR29535114.1010282	28589	20492	20675	-	LF10_chr1	50495432	50483290	50483482	140	192	34	tp:A:P	cm:i:17	s1:i:139	s2:i:113	dv:f:0.0125
SRR29535114.1010336	6126	2303	2351	+	LF10_chr1	50495432	7165	7213	48	48	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0152
SRR29535114.1010380	26809	4656	4814	+	LF10_chr1	50495432	7124	7285	57	161	18	tp:A:P	cm:i:3	s1:i:64	s2:i:0	dv:f:0.0253
SRR29535114.1010453	8848	7831	7975	-	LF10_chr1	50495432	50483328	50483479	113	152	60	tp:A:P	cm:i:8	s1:i:109	s2:i:62	dv:f:0.0079
SRR29535114.1010554	7306	178	352	+	LF10_chr1	50495432	50483307	50483482	96	177	60	tp:A:P	cm:i:6	s1:i:99	s2:i:0	dv:f:0.0277
SRR29535114.1010913	9057	2666	2731	+	LF10_chr4	46604272	46578910	46578973	63	65	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0117
SRR29535114.1011056	1153	98	172	-	LF10_chr1	50495432	7137	7213	74	76	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0095
SRR29535114.1011098	568	79	473	+	LF10_chr5	48825035	48775692	48776002	150	403	0	tp:A:P	cm:i:10	s1:i:144	s2:i:137	dv:f:0.0398
SRR29535114.1011135	912	26	167	-	LF10_chr8	39140677	20456	20602	60	146	6	tp:A:P	cm:i:3	s1:i:49	s2:i:0	dv:f:0.0331
SRR29535114.1011180	3884	3061	3209	-	LF10_chr1	50495432	50483328	50483482	138	154	60	tp:A:P	cm:i:19	s1:i:134	s2:i:0	dv:f:0.0068
SRR29535114.1011269	10323	4356	4502	-	LF10_chr1	50495432	7138	7285	80	147	38	tp:A:P	cm:i:4	s1:i:86	s2:i:0	dv:f:0.0210
SRR29535114.1011556	35829	26370	26528	-	LF10_chr1	50495432	50483326	50483482	109	158	60	tp:A:P	cm:i:13	s1:i:108	s2:i:0	dv:f:0.0097
SRR29535114.1011633	16407	16007	16317	-	LF10_chr1	50495432	50456095	50456413	240	318	60	tp:A:P	cm:i:18	s1:i:249	s2:i:0	dv:f:0.0084
SRR29535114.1011640	19135	18533	18696	+	LF10_chr1	50495432	50483318	50483482	85	165	57	tp:A:P	cm:i:6	s1:i:87	s2:i:0	dv:f:0.0184
SRR29535114.1011653	732	109	562	-	LF10_chr7	34875448	13764	14174	66	453	3	tp:A:P	cm:i:3	s1:i:47	s2:i:0	dv:f:0.0766
SRR29535114.1011693	339	69	241	-	LF10_chr1	50495432	7113	7285	112	173	60	tp:A:P	cm:i:9	s1:i:119	s2:i:0	dv:f:0.0071
SRR29535114.1011721	1641	577	1639	+	LF10_chr8	39140677	39116979	39118042	828	1074	60	tp:A:P	cm:i:75	s1:i:835	s2:i:0	dv:f:0.0073
SRR29535114.1011988	594	38	384	-	LF10_chr8	39140677	37309	37649	141	346	0	tp:A:P	cm:i:5	s1:i:153	s2:i:153	dv:f:0.0494
SRR29535114.1012176	49248	36170	36292	+	LF10_chr1	50495432	7164	7285	59	122	29	tp:A:P	cm:i:5	s1:i:62	s2:i:0	dv:f:0.0122
SRR29535114.1012185	49256	30860	30934	-	LF10_chr1	50495432	7137	7213	74	76	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0091
SRR29535114.1012227	59393	32044	32192	-	LF10_chr1	50495432	7137	7285	97	148	60	tp:A:P	cm:i:8	s1:i:103	s2:i:0	dv:f:0.0146
SRR29535114.1012262	1921	1086	1235	+	LF10_chr1	50495432	7137	7285	97	150	56	tp:A:P	cm:i:5	s1:i:103	s2:i:0	dv:f:0.0173
SRR29535114.1012497	21901	12220	12409	-	LF10_chr1	50495432	50483289	50483482	140	194	18	tp:A:P	cm:i:10	s1:i:140	s2:i:126	dv:f:0.0147
SRR29535114.1012671	3315	1020	1170	-	LF10_chr1	50495432	7137	7285	62	150	27	tp:A:P	cm:i:4	s1:i:68	s2:i:0	dv:f:0.0147
SRR29535114.1012732	485	115	423	+	LF10_chr4	46604272	33667	33981	164	314	12	tp:A:P	cm:i:11	s1:i:154	s2:i:140	dv:f:0.0275
SRR29535114.1012895	8680	5238	5371	-	LF10_chr1	50495432	50483326	50483466	123	140	60	tp:A:P	cm:i:13	s1:i:122	s2:i:0	dv:f:0.0050
SRR29535114.1013184	4331	105	155	-	LF10_chr1	50495432	8191	8242	50	51	9	tp:A:P	cm:i:3	s1:i:50	s2:i:0	dv:f:0.0193
SRR29535114.1013646	8538	8238	8360	+	LF10_chr1	50495432	7164	7285	74	123	49	tp:A:P	cm:i:6	s1:i:76	s2:i:0	dv:f:0.0153
SRR29535114.1013896	1194	114	234	-	LF10_chr1	50495432	7164	7285	75	121	51	tp:A:P	cm:i:6	s1:i:79	s2:i:0	dv:f:0.0192
SRR29535114.1014613	461	36	372	+	LF10_chr7	34875448	10164	10503	215	340	4	tp:A:P	cm:i:19	s1:i:218	s2:i:213	dv:f:0.0207
SRR29535114.1014768	619	33	480	-	LF10_chr8	39140677	34615	35058	159	451	0	tp:A:P	cm:i:11	s1:i:141	s2:i:141	dv:f:0.0372
SRR29535114.1014847	1061	85	977	-	LF10_chr2	50269664	50261268	50262175	693	915	60	tp:A:P	cm:i:64	s1:i:674	s2:i:0	dv:f:0.0098
SRR29535114.1014901	425	124	278	+	LF10_chr4	46604272	49730	49893	104	163	60	tp:A:P	cm:i:6	s1:i:104	s2:i:0	dv:f:0.0202
SRR29535114.1015021	736	48	645	-	LF10_chr8	39140677	24666	25287	220	621	12	tp:A:P	cm:i:13	s1:i:212	s2:i:181	dv:f:0.0436
SRR29535114.1015320	20515	16527	16689	+	LF10_chr1	50495432	7124	7285	95	164	29	tp:A:P	cm:i:5	s1:i:100	s2:i:68	dv:f:0.0252
SRR29535114.1015326	365	227	326	+	LF10_chr5	48825035	48824311	48824411	77	100	52	tp:A:P	cm:i:6	s1:i:80	s2:i:0	dv:f:0.0164
SRR29535114.1015423	380	48	238	-	LF10_chr1	50495432	50483289	50483482	142	193	43	tp:A:P	cm:i:19	s1:i:142	s2:i:111	dv:f:0.0070
SRR29535114.1015493	376	255	354	+	LF10_chr1	50495432	50483382	50483482	97	100	59	tp:A:P	cm:i:9	s1:i:94	s2:i:60	dv:f:0.0132
SRR29535114.1015739	946	227	548	+	LF10_chr1	50495432	44234	44570	193	336	60	tp:A:P	cm:i:19	s1:i:177	s2:i:0	dv:f:0.0175
SRR29535114.1015843	825	170	328	+	LF10_chr1	50495432	7124	7285	91	161	60	tp:A:P	cm:i:6	s1:i:98	s2:i:0	dv:f:0.0178
SRR29535114.1015864	3526	744	919	+	LF10_chr1	50495432	50483307	50483482	137	177	19	tp:A:P	cm:i:13	s1:i:139	s2:i:125	dv:f:0.0097
SRR29535114.1015963	4865	1303	1392	+	LF10_chr1	50495432	7124	7213	89	89	60	tp:A:P	cm:i:8	s1:i:89	s2:i:0	dv:f:0.0084
SRR29535114.1016166	944	831	884	+	LF10_chr1	50495432	7137	7190	53	53	15	tp:A:P	cm:i:4	s1:i:53	s2:i:0	dv:f:0.0149
SRR29535114.1016520	3998	3217	3968	-	LF10_chr3	45743229	45696124	45696893	371	775	60	tp:A:P	cm:i:29	s1:i:343	s2:i:189	dv:f:0.0171
SRR29535114.1016636	2618	1191	1317	-	LF10_chr1	50495432	50483317	50483443	126	126	60	tp:A:P	cm:i:20	s1:i:126	s2:i:0	dv:f:0.0035
SRR29535114.1017203	584	41	562	+	LF10_chr4	46604272	46560272	46560776	326	521	60	tp:A:P	cm:i:18	s1:i:305	s2:i:0	dv:f:0.0122
SRR29535114.1017725	38815	37075	37251	-	LF10_chr1	50495432	50483307	50483482	158	179	16	tp:A:P	cm:i:18	s1:i:157	s2:i:141	dv:f:0.0056
SRR29535114.1017738	34860	34600	34771	+	LF10_chr1	50495432	50483307	50483482	139	175	60	tp:A:P	cm:i:14	s1:i:141	s2:i:84	dv:f:0.0090
SRR29535114.1017738	34860	33671	33724	+	LF10_chr4	46604272	46578912	46578965	53	53	11	tp:A:P	cm:i:3	s1:i:53	s2:i:0	dv:f:0.0181
SRR29535114.1017860	224	129	210	-	LF10_chr8	39140677	21626	21707	72	81	5	tp:A:P	cm:i:4	s1:i:81	s2:i:75	dv:f:0.0130
SRR29535114.1018037	28905	373	524	-	LF10_chr1	50495432	50483307	50483466	117	160	52	tp:A:P	cm:i:13	s1:i:113	s2:i:79	dv:f:0.0096
SRR29535114.1018384	360	117	161	+	LF10_chr1	50495432	15832	15873	41	44	0	tp:A:P	cm:i:3	s1:i:40	s2:i:0	dv:f:0.0181
SRR29535114.1018390	3877	1976	2134	+	LF10_chr1	50495432	7125	7285	98	161	57	tp:A:P	cm:i:5	s1:i:105	s2:i:0	dv:f:0.0175
SRR29535114.1018418	3151	2206	2270	+	LF10_chr4	46604272	46578910	46578973	63	64	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0119
SRR29535114.1018460	3890	1874	1947	-	LF10_chr1	50495432	7138	7213	73	75	54	tp:A:P	cm:i:7	s1:i:73	s2:i:0	dv:f:0.0093
SRR29535114.1018509	34670	116	267	-	LF10_chr1	50495432	50483330	50483482	127	152	11	tp:A:P	cm:i:16	s1:i:123	s2:i:115	dv:f:0.0080
SRR29535114.1018757	475	158	298	-	LF10_chr1	50495432	7143	7285	79	142	60	tp:A:P	cm:i:7	s1:i:81	s2:i:0	dv:f:0.0130
SRR29535114.1019073	731	38	697	-	LF10_chr2	50269664	50223581	50224237	517	665	60	tp:A:P	cm:i:58	s1:i:498	s2:i:0	dv:f:0.0093
SRR29535114.1019471	378	94	319	-	LF10_chr5	48825035	48822583	48822809	190	226	58	tp:A:P	cm:i:18	s1:i:186	s2:i:134	dv:f:0.0075
SRR29535114.1019516	329	148	279	-	LF10_chr1	50495432	7165	7285	58	131	24	tp:A:P	cm:i:5	s1:i:57	s2:i:0	dv:f:0.0179
SRR29535114.1019710	1273	284	338	+	LF10_chr1	50495432	7143	7197	54	54	0	tp:A:P	cm:i:5	s1:i:54	s2:i:54	dv:f:0.0126
SRR29535114.1019744	322	93	167	+	LF10_chr2	50269664	50256562	50256639	67	77	38	tp:A:P	cm:i:5	s1:i:72	s2:i:0	dv:f:0.0226
SRR29535114.1020107	23802	12804	13150	+	LF10_chr1	50495432	7170	7502	86	346	21	tp:A:P	cm:i:3	s1:i:69	s2:i:0	dv:f:0.0628
SRR29535114.1020367	1381	1190	1306	-	LF10_chr1	50495432	50483367	50483482	106	116	60	tp:A:P	cm:i:13	s1:i:109	s2:i:57	dv:f:0.0072
SRR29535114.1020376	365	68	355	+	LF10_chr3	45743229	45712187	45712476	236	291	60	tp:A:P	cm:i:25	s1:i:239	s2:i:0	dv:f:0.0103
SRR29535114.1020392	429	287	357	+	LF10_chr1	50495432	50483307	50483377	70	70	50	tp:A:P	cm:i:9	s1:i:70	s2:i:0	dv:f:0.0074
SRR29535114.1020399	1513	297	666	-	LF10_chr8	39140677	30910	31286	65	377	33	tp:A:P	cm:i:5	s1:i:69	s2:i:0	dv:f:0.0622
SRR29535114.1020399	1513	163	222	-	LF10_chr5	48825035	48813914	48813973	59	59	0	tp:A:P	cm:i:4	s1:i:59	s2:i:57	dv:f:0.0144
SRR29535114.1020455	26747	20100	20172	-	LF10_chr1	50495432	7138	7213	72	75	50	tp:A:P	cm:i:7	s1:i:71	s2:i:0	dv:f:0.0093
SRR29535114.1020460	5951	2843	2961	-	LF10_chr1	50495432	7169	7285	57	118	15	tp:A:P	cm:i:3	s1:i:58	s2:i:0	dv:f:0.0188
SRR29535114.1020521	2904	125	2855	+	LF10_chr1	50495432	50481043	50483867	1533	2832	60	tp:A:P	cm:i:121	s1:i:1464	s2:i:167	dv:f:0.0175
SRR29535114.1020767	4736	2978	3123	-	LF10_chr1	50495432	7139	7285	83	146	60	tp:A:P	cm:i:8	s1:i:85	s2:i:0	dv:f:0.0085
SRR29535114.1020792	1849	40	306	+	LF10_chr1	50495432	7259	7502	63	266	2	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0593
SRR29535114.1020984	4398	339	4185	+	LF10_chr8	39140677	24662	28862	1010	4401	8	tp:A:P	cm:i:63	s1:i:916	s2:i:820	dv:f:0.0459
SRR29535114.1020984	4398	210	457	+	LF10_chr8	39140677	29502	29750	95	249	11	tp:A:P	cm:i:4	s1:i:88	s2:i:67	dv:f:0.0520
SRR29535114.1021054	2871	1046	2723	+	LF10_chr8	39140677	18986	20748	89	1762	37	tp:A:P	cm:i:4	s1:i:84	s2:i:0	dv:f:0.1060
SRR29535114.1021270	5229	2001	2168	+	LF10_chr1	50495432	7113	7285	68	172	47	tp:A:P	cm:i:6	s1:i:74	s2:i:0	dv:f:0.0150
SRR29535114.1021421	41634	35149	35264	+	LF10_chr1	50495432	7170	7285	69	116	31	tp:A:P	cm:i:4	s1:i:73	s2:i:0	dv:f:0.0251
SRR29535114.1021601	1158	560	1029	+	LF10_chr6	67806300	15221	15693	337	476	60	tp:A:P	cm:i:24	s1:i:343	s2:i:0	dv:f:0.0108
SRR29535114.1021695	308	29	263	-	LF10_chr7	34875448	15415	15655	124	240	60	tp:A:P	cm:i:12	s1:i:111	s2:i:0	dv:f:0.0093
