query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10809407.668792	8662	24	8581	-	OY979768.1	55528949	55478918	55488339	8348	9430	60	8348
ERR10809407.236430	8455	2	8451	+	OY979766.1	136469214	136448931	136457380	8347	8450	60	8347
ERR10809407.1113860	8455	3	8450	+	OY979766.1	136469214	28567	36990	8346	8451	0	8346
ERR10809407.1532254	8404	8	8396	-	OY979768.1	55528949	55471912	55480295	8345	8388	0	8345
ERR10809407.66685	8397	3	8392	+	OY979766.1	136469214	25128	33514	8343	8390	7	8343
ERR10809407.617777	8835	1	8826	+	OY979768.1	55528949	55481418	55490753	8340	9734	60	8340
ERR10809407.208829	8505	3	8402	-	OY979767.1	119242295	1	8400	8339	8400	60	8339
ERR10809407.1369526	10712	2	10704	-	OY979768.1	55528949	55475627	55487272	8339	11835	42	8339
ERR10809407.755971	8396	1	8394	+	OY979769.1	45422575	31832	40230	8338	8399	24	8338
ERR10809407.237165	8512	7	8509	-	OY979768.1	55528949	55477715	55487080	8338	9370	34	8338
ERR10809407.1962151	8374	3	8371	-	OY979769.1	45422575	1835	10203	8337	8368	0	8337
ERR10809407.1219237	8370	0	8367	-	OY979768.1	55528949	55475066	55483429	8332	8367	0	8332
ERR10809407.1544270	10651	9	9078	+	OY979768.1	55528949	55483439	55492835	8331	9811	4	8331
ERR10809407.81103	8456	8	8453	+	OY979769.1	45422575	19213	27660	8326	8447	60	8326
ERR10809407.1975524	8402	7	8402	-	OY979769.1	45422575	3048	11451	8325	8403	0	8325
ERR10809407.246719	8531	2	8523	+	OY979768.1	55528949	55482160	55491465	8324	9309	60	8324
ERR10809407.1801464	8376	8	8373	-	OY979768.1	55528949	55472648	55481010	8324	8366	0	8324
ERR10809407.633945	9230	8	8468	+	OY979768.1	55528949	55483516	55492835	8319	9323	34	8319
ERR10809407.176356	9572	7	9565	+	OY979768.1	55528949	55484174	55511655	8318	27918	60	8318
ERR10809407.833293	9563	1	9562	+	OY979768.1	55528949	55484272	55511756	8318	27925	60	8318
ERR10809407.1467606	9440	13	9434	+	OY979766.1	136469214	136437992	136448525	8314	10962	28	8314
ERR10809407.763741	8376	1	8373	+	OY979769.1	45422575	2173	10553	8313	8380	0	8313
ERR10809407.470716	9309	8	9309	-	OY979768.1	55528949	55482040	55509394	8312	27431	60	8312
ERR10809407.1980235	8348	1	8343	-	OY979769.1	45422575	6392	14735	8304	8343	0	8304
ERR10809407.1455311	8350	8	8343	-	OY979768.1	55528949	55473173	55481504	8300	8335	0	8300
ERR10809407.556999	8717	8	8716	+	OY979768.1	55528949	815	9528	8296	8713	60	8296
ERR10809407.628247	8408	1	8399	-	OY979769.1	45422575	45386772	45395174	8288	8402	60	8288
ERR10809407.583214	8701	4	8695	-	OY979769.1	45422575	40978	50310	8283	9338	5	8283
ERR10809407.508695	13564	0	8483	+	OY979769.1	45422575	15460	31536	8277	16093	5	8277
ERR10809407.559023	8380	7	8374	+	OY979769.1	45422575	2824	11195	8276	8372	0	8276
ERR10809407.209275	8308	9	8302	-	OY979768.1	55528949	55477479	55485772	8272	8293	0	8272
ERR10809407.2020798	10034	1177	10031	-	OY979768.1	55528949	55483539	55492845	8271	9747	60	8271
ERR10809407.687606	8390	3	8382	-	OY979768.1	55528949	55483525	55492771	8270	9250	60	8270
ERR10809407.748453	8799	0	8793	+	OY979768.1	55528949	55491361	55500098	8269	8793	60	8269
ERR10809407.970985	8415	2	8410	-	OY979767.1	119242295	119217132	119225551	8268	8422	60	8268
ERR10809407.2014255	10846	16	10842	-	OY979768.1	55528949	55476712	55488046	8263	11898	60	8263
ERR10809407.1257127	11320	2786	11312	-	OY979768.1	55528949	55473767	55482304	8261	8548	0	8261
ERR10809407.774447	8302	5	8302	+	OY979769.1	45422575	3466	11764	8256	8298	0	8256
ERR10809407.1668799	8299	6	8295	+	OY979769.1	45422575	3380	11670	8250	8290	0	8250
ERR10809407.1846472	8334	4	8326	+	OY979766.1	136469214	136445671	136454002	8249	8333	9	8249
ERR10809407.2004277	8962	9	8959	-	OY979768.1	55528949	55482378	55491897	8246	9921	50	8246
ERR10809407.1837140	8328	1	8327	-	OY979766.1	136469214	12929	21260	8244	8331	60	8244
ERR10809407.498154	8285	5	8277	-	OY979769.1	45422575	48888	57161	8241	8273	20	8241
ERR10809407.891187	8271	9	8269	-	OY979768.1	55528949	55476203	55484463	8239	8260	0	8239
ERR10809407.1256714	8579	0	8570	+	OY979768.1	55528949	28773	37343	8235	8572	60	8235
ERR10809407.685224	8467	5	8460	+	OY979768.1	55528949	55481821	55491089	8235	9273	60	8235
ERR10809407.4012	9587	320	9587	+	OY979766.1	136469214	136436902	136447505	8234	11021	60	8234
ERR10809407.2031723	10688	2239	10688	+	OY979768.1	55528949	55486124	55512543	8232	26439	60	8232
ERR10809407.148129	8399	1	8392	-	OY979769.1	45422575	45385513	45393919	8225	8408	60	8225
ERR10809407.1019872	8286	8	8281	+	OY979769.1	45422575	5303	13573	8223	8274	0	8223
ERR10809407.1680498	8317	8	8313	+	OY979768.1	55528949	55486679	55512986	8217	26315	39	8217
ERR10809407.482040	8750	1	8380	+	OY979768.1	55528949	55483639	55492835	8211	9218	48	8211
ERR10809407.2023399	8422	85	8407	+	OY979768.1	55528949	55481821	55491011	8208	9194	60	8208
ERR10809407.577719	8483	7	8483	-	OY979769.1	45422575	8475	16960	8202	8486	27	8202
ERR10809407.747912	8306	5	8304	+	OY979769.1	45422575	4973	13270	8201	8305	0	8201
ERR10809407.1350810	9519	1148	9512	-	OY979768.1	55528949	55483659	55492835	8200	9180	13	8200
ERR10809407.903178	9329	7	9321	+	OY979766.1	136469214	136437490	136448107	8192	11048	39	8192
ERR10809407.1315955	8855	4	8854	-	OY979767.1	119242295	119184843	119193709	8184	8870	60	8184
ERR10809407.1223886	10547	8	10543	+	OY979769.1	45422575	45399256	45409794	8179	10538	8	8179
ERR10809407.1514107	8224	9	8219	-	OY979767.1	119242295	29212	37425	8176	8213	11	8176
ERR10809407.931441	11860	31	10591	-	OY979768.1	55528949	55471626	55482295	8173	10867	0	8173
ERR10809407.2052238	8218	3	8214	-	OY979768.1	55528949	55472511	55480718	8171	8213	0	8171
ERR10809407.1849782	8202	1	8202	-	OY979769.1	45422575	1526	9728	8170	8202	0	8170
ERR10809407.1468360	8725	3	8708	-	OY979767.1	119242295	25678	34410	8170	8734	46	8170
ERR10809407.1527035	8237	6	8236	+	OY979769.1	45422575	1025	9254	8169	8231	0	8169
ERR10809407.1473560	8672	8	8636	+	OY979768.1	55528949	55479261	55488419	8168	9560	60	8168
ERR10809407.2007000	8192	0	8191	-	OY979769.1	45422575	47270	55461	8160	8191	16	8160
ERR10809407.1321591	11335	9	8254	+	OY979769.1	45422575	8292	16526	8158	8246	17	8158
ERR10809407.1570	12533	4289	12533	-	OY979769.1	45422575	8293	16526	8157	8245	17	8157
ERR10809407.1128507	9387	2	8564	+	OY979768.1	55528949	55483381	55492845	8151	9493	60	8151
ERR10809407.1323037	13659	2973	13651	-	OY979768.1	55528949	55477328	55488418	8150	11656	60	8150
ERR10809407.1824310	11688	1060	11688	+	OY979766.1	136469214	136426485	136446919	8149	20878	42	8149
ERR10809407.1158872	8783	3	8778	+	OY979768.1	55528949	55479324	55488937	8148	9666	60	8148
ERR10809407.1838249	8250	29	8248	-	OY979768.1	55528949	55473220	55481452	8148	8232	0	8148
ERR10809407.1153093	9584	4	8228	-	OY979768.1	55528949	55481821	55490947	8146	9137	13	8146
ERR10809407.1162760	8192	3	8192	+	OY979769.1	45422575	2186	10377	8144	8191	0	8144
ERR10809407.1050893	9434	3	9428	-	OY979769.1	45422575	6336	15670	8142	9438	13	8142
ERR10809407.1706450	8182	3	8177	-	OY979768.1	55528949	3823	11999	8138	8176	60	8138
ERR10809407.1154410	8240	7	8233	+	OY979768.1	55528949	55482883	55491986	8135	9103	60	8135
ERR10809407.1291783	8326	8	8317	-	OY979768.1	55528949	55480091	55489191	8131	9100	60	8131
ERR10809407.927134	8167	3	8166	+	OY979767.1	119242295	8129	16289	8130	8163	60	8130
ERR10809407.475319	8221	2	8219	-	OY979768.1	55528949	55479976	55489119	8128	9144	60	8128
ERR10809407.1924954	8368	183	8359	+	OY979767.1	119242295	5119	13296	8126	8177	60	8126
ERR10809407.1539140	8169	3	8161	-	OY979768.1	55528949	55473308	55481462	8123	8158	0	8123
ERR10809407.1672755	8236	1	8232	+	OY979766.1	136469214	136450439	136458668	8117	8233	60	8117
ERR10809407.1476659	8287	1	8266	+	OY979768.1	55528949	55479242	55488364	8116	9128	60	8116
ERR10809407.937513	10410	5	10398	-	OY979768.1	55528949	55472704	55483311	8111	10798	0	8111
ERR10809407.1800229	9216	2	9208	+	OY979767.1	119242295	119196731	119205938	8110	9207	60	8110
ERR10809407.743339	8272	2	8269	+	OY979769.1	45422575	1134	9390	8108	8274	0	8108
ERR10809407.819467	8149	8	8141	-	OY979768.1	55528949	55477779	55485916	8103	8137	0	8103
ERR10809407.926186	8330	0	8326	-	OY979768.1	55528949	55478009	55487165	8101	9166	37	8101
ERR10809407.667331	8252	8	8243	-	OY979768.1	55528949	55487330	55510599	8101	23299	21	8101
ERR10809407.1824594	9456	6	9451	-	OY979766.1	136469214	136434215	136455280	8099	21209	8	8099
ERR10809407.794475	8570	0	8562	-	OY979769.1	45422575	40834	50038	8094	9212	4	8094
ERR10809407.2058983	9165	5	9163	+	OY979767.1	119242295	18762	27921	8093	9159	60	8093
ERR10809407.1941949	8431	130	8428	+	OY979768.1	55528949	55481821	55490920	8092	9111	60	8092
ERR10809407.961237	8856	0	8848	+	OY979768.1	55528949	55487379	55513737	8092	26386	1	8092
ERR10809407.796073	8454	3	8341	-	OY979768.1	55528949	55487446	55510846	8090	23438	9	8090
ERR10809407.1046765	8119	0	8112	+	OY979768.1	55528949	55494260	55502373	8087	8114	60	8087
ERR10809407.706608	8800	15	8793	-	OY979767.1	119242295	39109	47932	8084	8841	60	8084
ERR10809407.1684182	8536	2	8529	+	OY979769.1	45422575	7627	15756	8076	8527	18	8076
ERR10809407.1584153	8127	0	8127	-	OY979768.1	55528949	55477736	55485870	8068	8134	0	8068
ERR10809407.658718	8736	9	8734	-	OY979768.1	55528949	55479861	55489409	8063	9607	60	8063
ERR10809407.1901055	8089	1	8085	-	OY979766.1	136469214	136429256	136437342	8062	8086	7	8062
ERR10809407.1593981	8256	8	8221	+	OY979768.1	55528949	55479171	55488249	8053	9082	60	8053
ERR10809407.827577	8408	4	8406	+	OY979768.1	55528949	29596	37996	8044	8405	60	8044
ERR10809407.748765	8166	8	8161	-	OY979769.1	45422575	45386926	45395079	8043	8155	60	8043
ERR10809407.713370	8133	9	8124	+	OY979769.1	45422575	3198	11320	8042	8122	0	8042
ERR10809407.318657	8105	5	8102	-	OY979769.1	45422575	3019	11124	8041	8105	0	8041
ERR10809407.1055182	8634	8	8133	+	OY979769.1	45422575	8412	16526	8035	8127	17	8035
ERR10809407.869944	8314	1	8308	-	OY979768.1	55528949	55479463	55488632	8033	9188	60	8033
ERR10809407.977767	8138	16	8130	+	OY979766.1	136469214	25531	33636	8031	8115	7	8031
ERR10809407.1574221	9410	756	9403	-	OY979768.1	55528949	55480876	55489947	8021	9486	60	8021
ERR10809407.1065291	8465	0	8460	+	OY979769.1	45422575	34677	43145	8021	8469	0	8021
ERR10809407.889441	11852	1334	11844	-	OY979768.1	55528949	55477496	55488418	8014	11488	60	8014
ERR10809407.218007	8044	3	8044	-	OY979768.1	55528949	55475066	55483109	8012	8043	0	8012
ERR10809407.129301	8507	5	8170	-	OY979768.1	55528949	55486812	55509226	8006	22444	15	8006
ERR10809407.332195	8138	5	8136	+	OY979768.1	55528949	55479407	55488401	8005	8998	60	8005
ERR10809407.1805743	8336	5	8334	-	OY979768.1	55528949	55485281	55493605	8001	8329	54	8001
ERR10809407.1346532	8236	6	8235	-	OY979767.1	119242295	37208	45434	7999	8229	60	7999
ERR10809407.527267	8039	10	8037	+	OY979769.1	45422575	3142	11169	7993	8027	0	7993
ERR10809407.540470	8910	1	8904	+	OY979768.1	55528949	55482862	55491832	7989	9762	29	7989
ERR10809407.800100	8024	6	8019	-	OY979768.1	55528949	55473910	55481925	7987	8015	0	7987
ERR10809407.1512367	10339	89	10323	-	OY979768.1	55528949	55472436	55482804	7975	10557	0	7975
ERR10809407.1588407	8040	1	8039	+	OY979766.1	136469214	23801	35316	7974	11516	0	7974
ERR10809407.202447	8026	8	8025	-	OY979769.1	45422575	1586	9606	7972	8020	0	7972
ERR10809407.714947	8218	5	8215	+	OY979769.1	45422575	45413930	45422158	7966	8231	21	7966
ERR10809407.92033	8104	4	8096	-	OY979766.1	136469214	136420639	136428738	7963	8103	60	7963
ERR10809407.1961332	10749	2	10721	+	OY979766.1	136469214	136455340	136466100	7963	10778	37	7963
ERR10809407.1829885	7977	1	7977	-	OY979768.1	55528949	36231	44214	7960	7983	60	7960
ERR10809407.396489	9640	262	9628	-	OY979768.1	55528949	55479677	55489947	7960	10374	60	7960
ERR10809407.603859	8956	6	8950	+	OY979768.1	55528949	55482998	55492035	7960	9830	32	7960
ERR10809407.1864222	8009	8	8005	+	OY979769.1	45422575	5740	13733	7955	7997	0	7955
ERR10809407.161539	8107	2	8105	-	OY979766.1	136469214	9927	18025	7954	8104	60	7954
ERR10809407.905646	11859	9	8075	+	OY979769.1	45422575	8472	16526	7952	8069	17	7952
ERR10809407.1152043	8001	0	8000	-	OY979767.1	119242295	4763	12763	7951	8000	60	7951
ERR10809407.880726	8279	17	8277	-	OY979768.1	55528949	55476223	55484463	7947	8273	0	7947
ERR10809407.982851	8021	9	8012	-	OY979769.1	45422575	6816	14810	7946	8003	0	7946
ERR10809407.449744	8329	4	8320	+	OY979767.1	119242295	41259	49590	7943	8333	60	7943
ERR10809407.1736164	8228	0	8222	+	OY979768.1	55528949	55489176	55497405	7938	8229	60	7938
ERR10809407.1565765	8238	6	8238	+	OY979767.1	119242295	39974	48191	7937	8232	60	7937
ERR10809407.509303	13529	4	8105	-	OY979768.1	55528949	55486124	55512202	7936	26095	54	7936
ERR10809407.1015184	7977	3	7972	+	OY979769.1	45422575	2152	10121	7933	7969	0	7933
ERR10809407.1602862	14463	6357	14454	+	OY979769.1	45422575	24287	32595	7930	8320	33	7930
ERR10809407.1513971	8071	3	8070	+	OY979768.1	55528949	55482263	55491183	7929	8924	60	7929
ERR10809407.2076024	7966	4	7957	-	OY979769.1	45422575	2613	10566	7929	7953	0	7929
ERR10809407.1957402	13909	76	13909	-	OY979768.1	55528949	55482247	55495012	7925	14633	57	7925
ERR10809407.1407868	8413	1	8032	+	OY979768.1	55528949	55483937	55492835	7922	8902	34	7922
ERR10809407.1309509	8945	473	8942	+	OY979768.1	55528949	55481821	55490765	7919	9358	52	7919
ERR10809407.975769	8487	7	8465	+	OY979766.1	136469214	29371	37843	7919	8497	3	7919
ERR10809407.334520	9929	756	9928	-	OY979766.1	136469214	136447189	136456327	7916	9286	30	7916
ERR10809407.1681934	8842	2	8839	-	OY979768.1	55528949	55480091	55489011	7915	9710	58	7915
ERR10809407.840946	7997	1	7986	+	OY979768.1	55528949	7098	15083	7914	7985	60	7914
ERR10809407.1301618	7962	4	7956	-	OY979768.1	55528949	55475457	55483407	7913	7954	0	7913
ERR10809407.410622	8014	0	8014	+	OY979766.1	136469214	29944	37940	7901	8024	3	7901
ERR10809407.343167	7922	1	7918	-	OY979766.1	136469214	136424886	136432807	7900	7921	31	7900
ERR10809407.1126095	7989	9	7982	-	OY979769.1	45422575	45366184	45374166	7898	7982	60	7898
ERR10809407.1177246	7922	4	7922	-	OY979768.1	55528949	55472582	55480500	7897	7918	0	7897
ERR10809407.830369	10115	8	10106	-	OY979768.1	55528949	55473104	55483430	7895	10498	0	7895
ERR10809407.1184353	8117	8	8112	+	OY979768.1	55528949	55486500	55512576	7894	26084	52	7894
ERR10809407.104385	7927	6	7926	+	OY979767.1	119242295	10003	17928	7891	7925	60	7891
ERR10809407.1563986	8353	0	8350	-	OY979767.1	119242295	48249	56599	7889	8357	37	7889
ERR10809407.1245698	8158	1	8158	+	OY979768.1	55528949	55497597	55505752	7888	8173	60	7888
ERR10809407.1806177	8098	6	8094	-	OY979768.1	55528949	22272	30380	7888	8113	60	7888
ERR10809407.1967415	7916	6	7914	+	OY979769.1	45422575	2911	10819	7879	7908	0	7879
ERR10809407.765095	8288	4	8285	+	OY979767.1	119242295	25322	33601	7878	8281	58	7878
ERR10809407.1765950	7912	3	7906	+	OY979766.1	136469214	136431746	136439654	7873	7908	10	7873
ERR10809407.98828	8266	130	8260	+	OY979767.1	119242295	119204982	119213115	7870	8134	60	7870
ERR10809407.937526	7990	9	7989	-	OY979768.1	55528949	55477460	55486401	7865	8942	5	7865
ERR10809407.731524	8178	4	8171	+	OY979768.1	55528949	55492349	55500512	7864	8168	60	7864
ERR10809407.1879271	7893	4	7890	+	OY979769.1	45422575	4451	12337	7855	7886	0	7855
ERR10809407.599755	7947	9	7945	-	OY979768.1	55528949	15751	23685	7852	7938	60	7852
ERR10809407.656852	7880	8	7877	-	OY979769.1	45422575	1682	9551	7848	7869	0	7848
ERR10809407.686373	8189	2	8184	+	OY979768.1	55528949	28752	36936	7848	8184	60	7848
ERR10809407.1079314	8055	9	8053	+	OY979768.1	55528949	55483246	55492151	7846	8916	60	7846
ERR10809407.1216550	7917	2	7912	+	OY979766.1	136469214	29927	37843	7843	7916	4	7843
ERR10809407.286187	7945	5	7938	+	OY979768.1	55528949	55482768	55491608	7843	8848	60	7843
ERR10809407.873083	9896	351	9869	+	OY979766.1	136469214	136451413	136465258	7842	13938	60	7842
ERR10809407.208070	8900	919	8894	+	OY979766.1	136469214	27211	35166	7842	7985	0	7842
ERR10809407.1589073	10364	2	8027	+	OY979769.1	45422575	8521	16526	7840	8030	17	7840
ERR10809407.30063	8978	8	8974	+	OY979769.1	45422575	45405651	45414611	7840	8971	57	7840
ERR10809407.1775389	7898	9	7898	-	OY979769.1	45422575	4204	12095	7839	7891	0	7839
ERR10809407.2065441	9734	7	9732	+	OY979766.1	136469214	136452529	136466869	7839	14573	60	7839
ERR10809407.39378	8160	0	8155	+	OY979768.1	55528949	55479587	55488388	7832	8801	60	7832
ERR10809407.1074326	7899	9	7879	-	OY979769.1	45422575	6088	13958	7831	7871	0	7831
ERR10809407.79686	8049	170	8041	+	OY979768.1	55528949	55493116	55500993	7829	7878	60	7829
ERR10809407.43116	7969	0	7965	-	OY979768.1	55528949	55482801	55491619	7827	8822	60	7827
ERR10809407.840785	8050	3	8046	+	OY979769.1	45422575	4795	12831	7825	8052	0	7825
ERR10809407.880044	7844	4	7842	+	OY979767.1	119242295	14226	22065	7823	7839	60	7823
ERR10809407.1546922	8290	3	8285	-	OY979769.1	45422575	32600	40887	7819	8288	1	7819
ERR10809407.43939	12355	4196	12355	+	OY979766.1	136469214	18996	27174	7819	8190	0	7819
ERR10809407.2027884	8003	7	8000	-	OY979768.1	55528949	55471219	55479225	7814	8013	0	7814
ERR10809407.1793459	8015	0	8010	-	OY979768.1	55528949	55511377	55519395	7814	8022	60	7814
ERR10809407.158557	8917	834	8910	-	OY979769.1	45422575	8648	16779	7814	8141	18	7814
ERR10809407.1015056	7960	5	7958	+	OY979769.1	45422575	34022	41979	7812	7968	26	7812
ERR10809407.1134924	8367	318	8363	-	OY979769.1	45422575	32041	40108	7811	8070	9	7811
ERR10809407.1057558	8055	9	8046	+	OY979768.1	55528949	55484185	55511021	7808	26840	60	7808
ERR10809407.1761906	7867	1	7865	+	OY979769.1	45422575	3715	11581	7804	7867	0	7804
ERR10809407.1869080	7991	1	7982	+	OY979768.1	55528949	55483216	55491183	7800	7986	60	7800
ERR10809407.822525	7975	5	7969	-	OY979766.1	136469214	30282	38228	7798	7977	3	7798
ERR10809407.1988719	7845	7	7837	+	OY979769.1	45422575	3982	11812	7794	7830	0	7794
ERR10809407.1930650	9049	13	9042	+	OY979766.1	136469214	136435206	136455938	7794	20791	39	7794
ERR10809407.1409527	16105	8	16096	-	OY979769.1	45422575	8751	32841	7793	24130	22	7793
ERR10809407.1119701	10022	4	10005	-	OY979768.1	55528949	55472489	55482608	7788	10307	0	7788
ERR10809407.1133984	7823	8	7818	+	OY979769.1	45422575	2142	9952	7774	7810	0	7774
ERR10809407.359149	9520	13	9519	+	OY979766.1	136469214	136452832	136467546	7771	14806	60	7771
ERR10809407.351654	8733	9	8732	+	OY979768.1	55528949	55481153	55489958	7771	9597	59	7771
ERR10809407.115536	11853	1164	11846	+	OY979766.1	136469214	136456322	136467025	7769	10767	11	7769
ERR10809407.1506642	8074	7	8069	-	OY979768.1	55528949	17907	25957	7767	8080	60	7767
ERR10809407.921644	7893	4	7885	-	OY979769.1	45422575	45390495	45398386	7764	7891	60	7764
ERR10809407.1689209	7820	6	7815	-	OY979769.1	45422575	6581	14391	7761	7810	0	7761
ERR10809407.1711579	7838	7	7837	-	OY979769.1	45422575	45370067	45377898	7761	7831	60	7761
ERR10809407.581073	7832	11	7823	+	OY979769.1	45422575	6411	14219	7760	7812	0	7760
ERR10809407.1774939	7951	4	7942	-	OY979768.1	55528949	55481576	55490333	7759	8761	60	7759
ERR10809407.71965	7871	2	7867	+	OY979768.1	55528949	55483255	55491983	7759	8732	60	7759
ERR10809407.79611	7855	6	7848	+	OY979768.1	55528949	55499934	55507774	7756	7842	3	7756
ERR10809407.544723	12331	10	8477	-	OY979767.1	119242295	119185187	119198195	7755	13012	4	7755
ERR10809407.1820245	7884	2	7876	+	OY979768.1	55528949	55482584	55491324	7753	8744	60	7753
ERR10809407.2053880	8426	9	8401	-	OY979769.1	45422575	45407094	45415488	7750	8405	37	7750
ERR10809407.521330	8253	2	8247	+	OY979769.1	45422575	45377990	45386290	7746	8308	0	7746
ERR10809407.1412411	8354	9	8354	-	OY979767.1	119242295	119184423	119192769	7744	8346	60	7744
ERR10809407.1093486	8482	0	8471	+	OY979768.1	55528949	12550	21053	7740	8524	60	7740
ERR10809407.19971	10520	9	10514	-	OY979768.1	55528949	55471833	55482466	7734	10844	0	7734
ERR10809407.574973	7919	8	7912	-	OY979766.1	136469214	24856	36251	7734	11398	0	7734
ERR10809407.21012	10094	1255	10088	-	OY979768.1	55528949	55484036	55492845	7730	9637	6	7730
ERR10809407.737415	7777	0	7777	-	OY979768.1	55528949	55477736	55486448	7729	8712	8	7729
ERR10809407.1992853	8449	9	8444	-	OY979768.1	55528949	55477318	55486618	7720	9341	13	7720
ERR10809407.1524870	8303	3	8297	+	OY979768.1	55528949	55480256	55489401	7717	9183	60	7717
ERR10809407.273652	8163	4	8156	-	OY979767.1	119242295	119204179	119212330	7714	8152	60	7714
ERR10809407.2007060	7879	26	7877	-	OY979768.1	55528949	55483988	55492693	7711	8709	49	7711
ERR10809407.1717725	7768	3	7761	+	OY979766.1	136469214	34391	42152	7709	7766	23	7709
ERR10809407.1531097	7772	4	7763	-	OY979768.1	55528949	55472364	55480121	7708	7760	0	7708
